"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"2","2","1","2018-10-20","21-212","SAS","@","POR","L (-13)","0","3:28","0","1",".000","0","0","","2","2","1.000","0","2","2","0","0","1","0","0","2","2.6","+5",NA,7.4
"4","4","2","2018-10-24","21-216","SAS","","IND","L (-20)","0","5:31","1","4",".250","0","1",".000","0","0","","0","0","0","1","0","0","0","0","2","0.3","+5",NA,3.25
"7","7","3","2018-10-31","21-223","SAS","@","PHO","W (+30)","0","6:45","1","4",".250","0","0","","2","2","1.000","0","2","2","0","1","0","0","0","4","3.2","+6",NA,9.4
"8","8","4","2018-11-03","21-226","SAS","","NOP","W (+14)","0","0:54","0","0","","0","0","","0","0","","0","0","0","0","1","0","0","0","0","1.0","0",NA,3
"9","9","5","2018-11-04","21-227","SAS","","ORL","L (-7)","0","3:38","0","0","","0","0","","0","0","","1","1","2","0","0","0","0","1","0","0.6","+6",NA,2.4
"11","11","6","2018-11-10","21-233","SAS","","HOU","W (+7)","0","12:17","0","1",".000","0","0","","0","0","","2","0","2","0","0","1","4","0","0","-2.6","-14",NA,1.4
"12","12","7","2018-11-12","21-235","SAS","@","SAC","L (-5)","0","0:48","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","+4",NA,0
"13","13","8","2018-11-14","21-237","SAS","@","PHO","L (-20)","0","6:42","1","2",".500","0","0","","1","3",".333","0","2","2","0","0","0","1","1","3","0.4","0",NA,4.4
"16","16","9","2018-11-19","21-242","SAS","@","NOP","L (-14)","0","13:29","4","5",".800","0","1",".000","0","0","","1","2","3","3","0","0","1","1","8","8.1","-3",NA,14.35
"18","18","10","2018-11-23","21-246","SAS","@","IND","W (+11)","0","1:14","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-0.7","-2",NA,0
"22","21","11","2018-11-28","21-251","SAS","@","MIN","L (-39)","0","12:00","0","4",".000","0","0","","2","2","1.000","1","3","4","2","0","0","0","1","2","1.8","-5",NA,9.3
"23","22","12","2018-11-30","21-253","SAS","","HOU","L (-31)","0","5:22","3","6",".500","0","0","","0","0","","2","1","3","2","0","0","1","1","6","4.7","+2",NA,11.1
"24","23","13","2018-12-02","21-255","SAS","","POR","W (+13)","0","0:17","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","0",NA,0
"25","24","14","2018-12-04","21-257","SAS","@","UTA","L (-34)","0","12:55","4","8",".500","0","0","","2","2","1.000","0","1","1","2","2","0","1","1","10","8.3","-2",NA,18.7
"27","26","15","2018-12-07","21-260","SAS","","LAL","W (+13)","0","1:07","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","0",NA,0
"28","27","16","2018-12-09","21-262","SAS","","UTA","W (+13)","0","6:11","0","0","","0","0","","0","0","","0","2","2","1","0","0","0","0","0","1.3","+5",NA,3.65
"29","28","17","2018-12-11","21-264","SAS","","PHO","W (+25)","0","4:55","2","2","1.000","0","0","","0","0","","0","0","0","0","0","0","0","2","4","2.6","+1",NA,4
"30","29","18","2018-12-13","21-266","SAS","","LAC","W (+38)","0","6:58","0","4",".000","0","0","","3","4",".750","1","2","3","0","1","0","2","0","3","0.1","+8",NA,7.6
"36","35","19","2018-12-26","21-279","SAS","","DEN","W (+8)","0","0:53","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-5",NA,0
"52","50","20","2019-01-26","21-310","SAS","@","NOP","W (+12)","0","2:51","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","1","1","0","-2.1","-4",NA,-1
"53","51","21","2019-01-27","21-311","SAS","","WAS","W (+13)","0","3:26","0","2",".000","0","0","","1","2",".500","0","1","1","0","0","0","1","1","1","-1.9","-4",NA,1.2
"56","54","22","2019-02-02","21-317","SAS","","NOP","W (+5)","0","3:28","0","2",".000","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-1.4","-12",NA,0
"57","55","23","2019-02-04","21-319","SAS","@","SAC","L (-15)","0","1:13","0","1",".000","0","0","","0","0","","0","1","1","0","0","0","0","0","0","-0.4","+2",NA,1.2
"58","56","24","2019-02-06","21-321","SAS","@","GSW","L (-39)","0","13:24","1","3",".333","0","0","","0","0","","1","4","5","2","0","0","0","1","2","3.2","-4",NA,10.5
"59","57","25","2019-02-07","21-322","SAS","@","POR","L (-9)","0","2:17","0","0","","0","0","","0","0","","0","1","1","0","1","0","1","1","0","-0.1","+6",NA,3.2
"60","58","26","2019-02-09","21-324","SAS","@","UTA","L (-20)","0","3:20","0","3",".000","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-2.1","-2",NA,0
"64","61","27","2019-02-24","21-339","SAS","@","NYK","L (-12)","0","1:24","0","0","","0","0","","0","0","","0","0","0","0","0","0","1","0","0","-1.0","+2",NA,-1
"65","62","28","2019-02-25","21-340","SAS","@","BRK","L (-16)","0","3:21","0","0","","0","0","","0","0","","0","0","0","0","0","0","1","1","0","-1.4","-1",NA,-1
"72","69","29","2019-03-15","21-358","SAS","","NYK","W (+26)","0","5:18","2","4",".500","0","0","","0","0","","0","2","2","0","0","0","0","1","4","2.2","+5",NA,6.4
