"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA."
"1","1","","2018-10-17","27-302","DEN","@","LAC","W (+9)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"2","2","1","2018-10-20","27-305","DEN","","PHO","W (+28)","0","15:10","1","3",".333","0","2",".000","0","0","","0","1","1","1","0","1","1","6","2","-1.4","+22",NA
"3","3","2","2018-10-21","27-306","DEN","","GSW","W (+2)","1","26:35","2","5",".400","1","4",".250","0","0","","4","5","9","2","1","1","0","4","5","8.1","-5",NA
"4","4","3","2018-10-23","27-308","DEN","","SAC","W (+14)","1","22:52","3","5",".600","1","3",".333","0","0","","0","1","1","1","1","0","1","1","7","5.3","+13",NA
"5","5","4","2018-10-25","27-310","DEN","@","LAL","L (-7)","1","26:21","1","5",".200","0","2",".000","0","0","","1","2","3","0","1","1","3","4","2","-2.7","-5",NA
"6","6","5","2018-10-29","27-314","DEN","","NOP","W (+5)","1","9:21","1","4",".250","0","3",".000","0","0","","0","1","1","0","0","0","0","0","2","-0.1","-11",NA
"7","7","6","2018-10-31","27-316","DEN","@","CHI","W (+1)","1","22:29","2","4",".500","0","1",".000","3","4",".750","3","1","4","0","1","0","0","1","7","7.6","-1",NA
"8","8","7","2018-11-01","27-317","DEN","@","CLE","W (+19)","1","18:12","3","5",".600","1","2",".500","0","0","","4","2","6","1","0","0","1","2","7","7.0","+1",NA
"9","9","8","2018-11-03","27-319","DEN","","UTA","W (+15)","1","21:02","2","5",".400","0","2",".000","0","0","","1","5","6","0","2","0","1","1","4","4.1","-6",NA
"10","10","9","2018-11-05","27-321","DEN","","BOS","W (+8)","1","2:44","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-0.7","-8",NA
"11","11","10","2018-11-07","27-323","DEN","@","MEM","L (-2)","1","19:46","2","5",".400","0","2",".000","1","2",".500","2","1","3","0","0","1","0","2","5","3.5","-4",NA
"12","12","11","2018-11-09","27-325","DEN","","BRK","L (-2)","1","9:12","1","5",".200","1","4",".250","0","0","","0","1","1","1","0","0","0","2","3","0.1","-10",NA
"13","13","","2018-11-11","27-327","DEN","","MIL","L (-7)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"14","14","12","2018-11-13","27-329","DEN","","HOU","L (-10)","0","7:15","2","2","1.000","1","1","1.000","0","0","","0","1","1","0","0","1","2","1","5","3.0","+2",NA
"15","15","13","2018-11-15","27-331","DEN","","ATL","W (+45)","0","3:44","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","2","0","-0.5","-4",NA
"16","16","","2018-11-17","27-333","DEN","@","NOP","L (-10)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"17","17","","2018-11-19","27-335","DEN","@","MIL","L (-6)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"18","18","","2018-11-21","27-337","DEN","@","MIN","W (+2)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
