"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA."
"1","1","","2018-10-17","24-129","LAC","","DEN","L (-9)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"2","2","","2018-10-19","24-131","LAC","","OKC","W (+16)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"3","3","","2018-10-21","24-133","LAC","","HOU","W (+3)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"4","4","1","2018-10-23","24-135","LAC","@","NOP","L (-7)","0","0:28","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","0",NA
"5","5","2","2018-10-26","24-138","LAC","@","HOU","W (+20)","0","3:50","1","1","1.000","0","0","","0","0","","0","0","0","0","0","0","0","1","2","1.3","-6",NA
"6","6","3","2018-10-28","24-140","LAC","","WAS","W (+32)","0","7:03","1","4",".250","0","0","","0","0","","0","0","0","1","0","0","1","0","2","-0.7","+5",NA
"7","7","4","2018-10-30","24-142","LAC","@","OKC","L (-18)","0","3:09","0","0","","0","0","","1","2",".500","0","1","1","0","0","0","0","0","1","0.9","+4",NA
"8","8","5","2018-11-01","24-144","LAC","@","PHI","L (-9)","0","0:28","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","0",NA
"9","9","6","2018-11-02","24-145","LAC","@","ORL","W (+25)","0","4:46","2","3",".667","0","0","","1","1","1.000","0","1","1","0","0","0","0","1","5","3.6","+1",NA
"10","10","","2018-11-05","24-148","LAC","","MIN","W (+11)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
