"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA."
"1","1","","2018-10-17","27-350","NOP","@","HOU","W (+19)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"2","2","1","2018-10-19","27-352","NOP","","SAC","W (+20)","0","4:09","0","1",".000","0","1",".000","0","0","","0","0","0","1","0","0","0","0","0","0.0","-4",NA
"3","3","","2018-10-23","27-356","NOP","","LAC","W (+7)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"4","4","","2018-10-26","27-359","NOP","","BRK","W (+2)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"5","5","2","2018-10-27","27-360","NOP","","UTA","L (-21)","0","13:20","1","3",".333","0","2",".000","0","1",".000","2","2","4","4","0","0","2","4","2","1.1","0",NA
"6","6","3","2018-10-29","27-362","NOP","@","DEN","L (-5)","0","19:58","2","2","1.000","1","1","1.000","0","0","","0","3","3","3","1","1","0","2","5","8.3","-13",NA
"7","7","4","2018-10-31","27-364","NOP","@","GSW","L (-10)","1","20:46","3","5",".600","2","3",".667","0","0","","0","1","1","1","1","0","2","3","8","4.5","-5",NA
"8","8","5","2018-11-01","28-000","NOP","@","POR","L (-13)","1","30:11","3","7",".429","1","4",".250","1","2",".500","0","2","2","5","0","0","2","4","8","4.4","-21",NA
"9","9","6","2018-11-03","28-002","NOP","@","SAS","L (-14)","0","7:03","0","3",".000","0","0","","0","0","","2","0","2","1","0","0","1","1","0","-1.4","-9",NA
"10","10","7","2018-11-05","28-004","NOP","@","OKC","L (-6)","0","8:03","0","3",".000","0","1",".000","0","0","","0","0","0","2","0","0","0","3","0","-1.9","-6",NA
"11","11","8","2018-11-07","28-006","NOP","","CHI","W (+9)","0","8:18","0","3",".000","0","1",".000","0","0","","0","0","0","2","0","0","0","0","0","-0.7","-3",NA
"12","12","9","2018-11-10","28-009","NOP","","PHO","W (+20)","0","11:41","0","1",".000","0","0","","0","0","","0","1","1","3","0","0","1","1","0","0.3","+4",NA
"13","13","10","2018-11-12","28-011","NOP","@","TOR","W (+16)","0","6:54","0","2",".000","0","0","","0","0","","0","2","2","2","0","0","0","1","0","0.2","+1",NA
