"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA."
"1","1","1","2018-10-18","32-238","LAL","@","POR","L (-9)","1","31:45","6","13",".462","1","2",".500","0","0","","0","4","4","11","1","0","3","6","13","10.8","+7",NA
"2","2","2","2018-10-20","32-240","LAL","","HOU","L (-9)","1","29:42","6","8",".750","1","2",".500","0","0","","1","6","7","10","2","0","2","3","13","18.1","+8",NA
"3","3","","2018-10-22","32-242","LAL","","SAS","L (-1)","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team"
"4","4","","2018-10-24","32-244","LAL","@","PHO","W (+18)","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team"
"5","5","","2018-10-25","32-245","LAL","","DEN","W (+7)","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team","Not With Team"
"6","6","3","2018-10-27","32-247","LAL","@","SAS","L (-4)","0","29:02","4","8",".500","2","4",".500","2","2","1.000","2","2","4","5","0","0","2","4","12","9.9","+2",NA
"7","7","4","2018-10-29","32-249","LAL","@","MIN","L (-4)","0","31:52","6","9",".667","1","2",".500","0","0","","1","5","6","8","0","0","4","2","13","12.1","0",NA
"8","8","5","2018-10-31","32-251","LAL","","DAL","W (+1)","0","17:07","2","7",".286","1","3",".333","0","0","","0","0","0","3","2","0","2","1","5","2.6","-21",NA
"9","9","6","2018-11-03","32-254","LAL","@","POR","W (+4)","0","25:50","8","10",".800","1","1","1.000","0","0","","1","9","10","6","3","0","4","5","17","17.8","+28",NA
"10","10","7","2018-11-04","32-255","LAL","","TOR","L (-14)","0","24:51","4","9",".444","1","1","1.000","1","2",".500","0","1","1","3","1","0","1","1","10","6.9","-13",NA
"11","11","8","2018-11-07","32-258","LAL","","MIN","W (+4)","0","26:49","1","7",".143","0","1",".000","0","0","","2","4","6","10","0","0","3","0","2","4.1","+10",NA
"12","12","9","2018-11-10","32-261","LAL","@","SAC","W (+15)","0","28:24","2","9",".222","1","3",".333","1","4",".250","2","2","4","7","2","0","2","1","6","5.8","+17",NA
"13","13","10","2018-11-11","32-262","LAL","","ATL","W (+1)","0","16:23","1","4",".250","0","1",".000","0","0","","1","5","6","5","0","0","1","2","2","3.5","-17",NA
"14","14","11","2018-11-14","32-265","LAL","","POR","W (+9)","0","15:54","0","4",".000","0","1",".000","0","0","","0","2","2","3","2","0","1","0","0","0.9","+2",NA
"15","15","","2018-11-17","32-268","LAL","@","ORL","L (-13)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"16","16","","2018-11-18","32-269","LAL","@","MIA","W (+16)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"17","17","","2018-11-21","32-272","LAL","@","CLE","W (+4)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"18","18","","2018-11-23","32-274","LAL","","UTA","W (+7)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"19","19","","2018-11-25","32-276","LAL","","ORL","L (-4)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"20","20","","2018-11-27","32-278","LAL","@","DEN","L (-32)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"21","Rk","G","Date","Age","Tm","","Opp","","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-",NA
"22","21","","2018-11-29","32-280","LAL","","IND","W (+8)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"23","22","","2018-11-30","32-281","LAL","","DAL","W (+11)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"24","23","","2018-12-02","32-283","LAL","","PHO","W (+24)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"25","24","","2018-12-05","32-286","LAL","","SAS","W (+8)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
