"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA."
"1","1","1","2018-10-18","32-230","WAS","","MIA","L (-1)","0","14:54","2","3",".667","0","0","","0","0","","0","6","6","0","0","0","2","4","4","0.9","-5",NA
"2","2","2","2018-10-20","32-232","WAS","","TOR","L (-4)","0","17:22","1","4",".250","0","1",".000","4","4","1.000","1","4","5","0","0","0","1","3","6","3.3","-12",NA
"3","3","3","2018-10-22","32-234","WAS","@","POR","W (+1)","0","11:42","1","4",".250","0","0","","1","2",".500","3","2","5","1","0","1","0","1","3","3.9","-5",NA
"4","4","4","2018-10-24","32-236","WAS","@","GSW","L (-22)","1","10:33","2","5",".400","0","0","","0","0","","3","1","4","2","1","1","0","2","4","6.0","-9",NA
"5","5","","2018-10-26","32-238","WAS","@","SAC","L (-4)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"6","6","","2018-10-28","32-240","WAS","@","LAC","L (-32)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"7","7","5","2018-10-30","32-242","WAS","@","MEM","L (-12)","0","24:27","2","4",".500","1","1","1.000","2","2","1.000","2","4","6","4","0","2","1","4","7","9.2","+4",NA
"8","8","6","2018-11-02","32-245","WAS","","OKC","L (-23)","0","9:38","2","4",".500","1","2",".500","0","0","","0","2","2","1","0","0","0","0","5","4.3","+5",NA
"9","9","7","2018-11-04","32-247","WAS","","NYK","W (+13)","0","5:22","1","3",".333","0","1",".000","0","0","","1","0","1","0","0","1","0","0","2","1.7","-1",NA
"10","10","8","2018-11-06","32-249","WAS","@","DAL","L (-19)","0","4:16","1","1","1.000","0","0","","0","0","","0","0","0","0","0","0","0","1","2","1.3","-6",NA
"11","11","","2018-11-09","32-252","WAS","@","ORL","L (-9)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
