"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA."
"1","1","1","2018-10-17","34-141","HOU","","NOP","L (-19)","0","27:00","3","10",".300","1","5",".200","2","4",".500","1","3","4","0","0","1","2","4","9","1.1","-20",NA
"2","2","2","2018-10-20","34-144","HOU","@","LAL","W (+9)","0","29:06","3","10",".300","1","7",".143","0","0","","1","9","10","1","1","0","2","3","7","3.1","+23",NA
"3","3","3","2018-10-21","34-145","HOU","@","LAC","L (-3)","0","26:46","3","8",".375","1","3",".333","2","2","1.000","0","6","6","1","0","0","1","2","9","5.3","-18",NA
"4","4","4","2018-10-24","34-148","HOU","","UTA","L (-11)","0","38:45","9","17",".529","3","8",".375","1","2",".500","1","6","7","2","1","1","0","3","22","17.7","-5",NA
"5","5","5","2018-10-26","34-150","HOU","","LAC","L (-20)","1","34:23","8","18",".444","6","10",".600","2","3",".667","1","1","2","0","1","2","0","5","24","15.6","-17",NA
"6","6","6","2018-10-30","34-154","HOU","","POR","L (-19)","1","31:10","2","12",".167","0","2",".000","4","4","1.000","2","2","4","0","1","2","1","3","8","2.6","-17",NA
"7","7","7","2018-11-02","34-157","HOU","@","BRK","W (+8)","0","30:40","9","12",".750","6","9",".667","4","6",".667","0","4","4","0","0","1","1","5","28","21.3","+3",NA
"8","8","8","2018-11-03","34-158","HOU","@","CHI","W (+8)","0","32:10","8","14",".571","1","7",".143","0","1",".000","0","7","7","0","0","0","0","3","17","10.9","+7",NA
"9","9","9","2018-11-05","34-160","HOU","@","IND","W (+4)","0","23:46","3","9",".333","2","7",".286","0","0","","2","3","5","1","0","0","0","2","8","5.1","+3",NA
"10","10","10","2018-11-08","34-163","HOU","@","OKC","L (-18)","0","20:23","1","11",".091","0","6",".000","0","0","","1","4","5","0","0","0","1","2","2","-5.2","-22",NA
"11","11","","2018-11-10","34-165","HOU","@","SAS","L (-7)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"12","12","","2018-11-11","34-166","HOU","","IND","W (+12)","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress","Did Not Dress"
"13","13","","2018-11-13","34-168","HOU","@","DEN","W (+10)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"14","14","","2018-11-15","34-170","HOU","","GSW","W (+21)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"15","15","","2018-11-17","34-172","HOU","","SAC","W (+20)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"16","16","","2018-11-21","34-176","HOU","","DET","W (+2)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"17","17","","2018-11-23","34-178","HOU","@","DET","L (-5)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"18","18","","2018-11-24","34-179","HOU","@","CLE","L (-9)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"19","19","","2018-11-26","34-181","HOU","@","WAS","L (-4)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"20","20","","2018-11-28","34-183","HOU","","DAL","L (-20)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"21","Rk","G","Date","Age","Tm","","Opp","","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-",NA
"22","21","","2018-11-30","34-185","HOU","@","SAS","W (+31)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"23","22","","2018-12-01","34-186","HOU","","CHI","W (+16)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
