"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA."
"1","1","","2018-10-17","31-098","NOP","@","HOU","W (+19)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"2","2","","2018-10-19","31-100","NOP","","SAC","W (+20)","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3","3","","2018-10-23","31-104","NOP","","LAC","W (+7)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"4","4","1","2018-10-26","31-107","NOP","","BRK","W (+2)","0","8:36","1","2",".500","0","0","","1","2",".500","0","0","0","0","2","1","2","2","3","1.5","-2",NA
"5","5","2","2018-10-27","31-108","NOP","","UTA","L (-21)","0","15:59","2","4",".500","2","4",".500","0","0","","0","2","2","0","0","0","0","3","6","3.4","-5",NA
"6","6","","2018-10-29","31-110","NOP","@","DEN","L (-5)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"7","7","","2018-10-31","31-112","NOP","@","GSW","L (-10)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"8","8","","2018-11-01","31-113","NOP","@","POR","L (-13)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"9","9","3","2018-11-03","31-115","NOP","@","SAS","L (-14)","1","21:17","1","2",".500","1","1","1.000","0","0","","0","5","5","0","0","1","3","1","3","0.8","-1",NA
"10","10","4","2018-11-05","31-117","NOP","@","OKC","L (-6)","1","18:59","1","6",".167","1","5",".200","2","2","1.000","1","0","1","1","1","0","1","3","5","1.4","-15",NA
"11","11","5","2018-11-07","31-119","NOP","","CHI","W (+9)","1","23:54","5","7",".714","2","3",".667","0","0","","1","3","4","2","1","1","0","1","12","13.4","+10",NA
"12","12","6","2018-11-10","31-122","NOP","","PHO","W (+20)","1","27:56","3","4",".750","1","1","1.000","2","2","1.000","0","1","1","1","1","0","0","3","9","8.2","+3",NA
"13","13","7","2018-11-12","31-124","NOP","@","TOR","W (+16)","1","20:44","2","6",".333","1","4",".250","0","0","","1","1","2","0","0","0","0","4","5","1.0","+4",NA
"14","14","8","2018-11-14","31-126","NOP","@","MIN","L (-7)","1","29:45","2","3",".667","1","1","1.000","0","0","","1","6","7","5","1","0","1","3","5","8.5","+9",NA
"15","15","9","2018-11-16","31-128","NOP","","NYK","W (+5)","0","12:07","2","4",".500","1","3",".333","0","0","","0","1","1","0","1","1","2","3","5","1.8","-8",NA
"16","16","10","2018-11-17","31-129","NOP","","DEN","W (+10)","1","24:24","2","3",".667","2","3",".667","0","0","","1","5","6","2","0","0","0","1","6","7.9","-1",NA
"17","17","11","2018-11-19","31-131","NOP","","SAS","W (+14)","1","17:13","2","5",".400","1","3",".333","0","0","","0","1","1","1","1","0","0","3","5","3.1","+3",NA
"18","18","12","2018-11-21","31-133","NOP","@","PHI","L (-1)","1","22:17","2","7",".286","1","3",".333","0","0","","3","2","5","2","0","0","0","2","5","4.2","0",NA
"19","19","13","2018-11-23","31-135","NOP","@","NYK","L (-5)","1","24:00","1","4",".250","1","3",".333","0","0","","1","5","6","0","0","1","1","0","3","2.5","-2",NA
"20","20","14","2018-11-24","31-136","NOP","@","WAS","L (-10)","1","12:56","1","4",".250","1","2",".500","0","0","","1","2","3","1","0","0","1","3","3","0.4","-2",NA
"21","Rk","G","Date","Age","Tm","","Opp","","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-",NA
"22","21","15","2018-11-26","31-138","NOP","","BOS","L (-17)","1","17:09","3","6",".500","1","2",".500","0","0","","0","2","2","0","0","0","0","1","7","4.2","-22",NA
"23","22","16","2018-11-28","31-140","NOP","","WAS","W (+21)","0","8:39","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","2","0","-1.5","-10",NA
