"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA."
"1","1","1","2018-10-18","24-071","CHI","@","PHI","L (-19)","1","21:34","0","4",".000","0","1",".000","0","0","","0","1","1","5","1","0","1","1","0","0.6","-18",NA
"2","2","2","2018-10-20","24-073","CHI","","DET","L (-2)","1","28:21","6","12",".500","0","3",".000","5","5","1.000","1","2","3","4","0","0","1","3","17","12.9","+2",NA
"3","3","3","2018-10-22","24-075","CHI","@","DAL","L (-6)","0","17:42","3","7",".429","0","0","","0","0","","0","2","2","2","0","0","2","3","6","1.1","-5",NA
"4","4","4","2018-10-24","24-077","CHI","","CHO","W (+2)","1","30:51","7","13",".538","7","11",".636","0","0","","2","3","5","4","1","1","3","4","21","16.9","0",NA
"5","5","5","2018-10-26","24-079","CHI","@","CHO","L (-29)","1","23:07","6","10",".600","2","4",".500","1","1","1.000","1","0","1","3","2","0","1","0","15","14.2","-20",NA
"6","6","6","2018-10-27","24-080","CHI","@","ATL","W (+12)","1","17:47","0","2",".000","0","2",".000","2","2","1.000","1","1","2","5","1","0","1","4","2","3.5","-6",NA
"7","7","7","2018-10-29","24-082","CHI","","GSW","L (-25)","1","20:05","5","9",".556","1","3",".333","4","4","1.000","1","2","3","1","0","1","0","1","15","13.0","-25",NA
"8","8","8","2018-10-31","24-084","CHI","","DEN","L (-1)","1","24:43","2","8",".250","1","3",".333","0","0","","0","0","0","2","0","0","5","1","5","-3.8","-5",NA
"9","9","9","2018-11-02","24-086","CHI","","IND","L (-2)","1","25:15","1","5",".200","1","3",".333","0","0","","0","2","2","8","0","0","0","3","3","4.9","-4",NA
"10","10","10","2018-11-03","24-087","CHI","","HOU","L (-8)","1","24:38","3","10",".300","0","2",".000","2","2","1.000","1","2","3","3","3","0","3","2","8","4.8","-15",NA
